"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Počet volebných okrskov","Počet potvrdených okrskových zápisníc","Podiel potvrdených okrskových zápisníc v %","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500402,"Klasov",1,1,100.00,1034,638,61.70,638,100.00,638,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500411,"Kolíňany",1,1,100.00,1254,743,59.25,743,100.00,737,99.19
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500453,"Lehota",2,2,100.00,1961,1383,70.52,1383,100.00,1382,99.92
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500470,"Lúčnica nad Žitavou",2,2,100.00,822,544,66.18,544,100.00,543,99.81
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",581097,"Ľudovítová",1,1,100.00,201,141,70.14,141,100.00,140,99.29
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500488,"Lukáčovce",1,1,100.00,983,613,62.36,613,100.00,611,99.67
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",580899,"Lužianky",2,2,100.00,2664,1679,63.02,1678,99.94,1658,98.74
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",556785,"Malé Chyndice",1,1,100.00,310,216,69.67,216,100.00,216,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500534,"Malé Zálužie",1,1,100.00,236,159,67.37,159,100.00,158,99.37
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",555908,"Malý Cetín",1,1,100.00,401,275,68.57,275,100.00,275,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",555851,"Malý Lapáš",1,1,100.00,1057,797,75.40,797,100.00,795,99.74
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500569,"Melek",1,1,100.00,453,313,69.09,313,100.00,313,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500577,"Mojmírovce",3,3,100.00,2364,1394,58.96,1394,100.00,1386,99.42
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500011,"Nitra",72,72,100.00,63235,42398,67.04,42386,99.97,42150,99.41
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",556696,"Nitrianske Hrnčiarovce",2,2,100.00,1935,1304,67.39,1304,100.00,1298,99.53
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500631,"Nová Ves nad Žitavou",1,1,100.00,1115,758,67.98,758,100.00,757,99.86
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500640,"Nové Sady",2,2,100.00,1071,818,76.37,818,100.00,808,98.77
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500666,"Paňa",1,1,100.00,342,235,68.71,234,99.57,234,99.57
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500674,"Podhorany",2,2,100.00,960,646,67.29,646,100.00,642,99.38
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500682,"Pohranice",1,1,100.00,939,588,62.61,586,99.65,586,99.65
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500691,"Poľný Kesov",1,1,100.00,561,382,68.09,382,100.00,382,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500704,"Rišňovce",2,2,100.00,1720,1203,69.94,1201,99.83,1199,99.66
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500712,"Rumanová",1,1,100.00,708,505,71.32,505,100.00,503,99.60
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",555991,"Svätoplukovo",1,1,100.00,1142,739,64.71,739,100.00,735,99.45
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",581691,"Štefanovičová",1,1,100.00,279,204,73.11,204,100.00,204,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",582719,"Štitáre",1,1,100.00,944,677,71.71,676,99.85,674,99.55
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500780,"Šurianky",1,1,100.00,490,381,77.75,381,100.00,376,98.68
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500798,"Tajná",1,1,100.00,235,173,73.61,173,100.00,173,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",555967,"Telince",1,1,100.00,309,144,46.60,144,100.00,143,99.30
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500844,"Veľká Dolina",1,1,100.00,587,387,65.92,387,100.00,387,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500518,"Veľké Chyndice",1,1,100.00,278,184,66.18,184,100.00,184,100.00
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500887,"Veľké Zálužie",3,3,100.00,3460,2249,65.00,2248,99.95,2237,99.46
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500895,"Veľký Cetín",1,1,100.00,1353,737,54.47,737,100.00,731,99.18
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",555860,"Veľký Lapáš",2,2,100.00,1568,1103,70.34,1103,100.00,1099,99.63
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500917,"Vinodol",2,2,100.00,1542,968,62.77,968,100.00,964,99.58
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500933,"Vráble",9,9,100.00,6884,4613,67.01,4613,100.00,4593,99.56
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500941,"Výčapy - Opatovce",2,2,100.00,1731,1211,69.95,1211,100.00,1200,99.09
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500950,"Zbehy",2,2,100.00,1839,1250,67.97,1250,100.00,1246,99.68
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",500992,"Žirany",1,1,100.00,1117,649,58.10,649,100.00,642,98.92
4,"Nitriansky kraj",403,"Nitra",403,"Nitra",501018,"Žitavce",1,1,100.00,358,226,63.12,226,100.00,226,100.00
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500062,"Beladice",1,1,100.00,1369,912,66.61,912,100.00,910,99.78
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500127,"Čaradice",1,1,100.00,414,260,62.80,260,100.00,258,99.23
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",555916,"Červený Hrádok",1,1,100.00,366,258,70.49,258,100.00,257,99.61
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500151,"Čierne Kľačany",1,1,100.00,936,660,70.51,660,100.00,658,99.69
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500283,"Hostie",1,1,100.00,965,689,71.39,689,100.00,681,98.83
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500305,"Hosťovce",1,1,100.00,578,399,69.03,399,100.00,399,100.00
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500321,"Choča",1,1,100.00,403,257,63.77,257,100.00,255,99.22
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500364,"Jedľové Kostoľany",1,1,100.00,820,546,66.58,546,100.00,543,99.45
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500429,"Kostoľany pod Tribečom",1,1,100.00,297,215,72.39,215,100.00,214,99.53
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500437,"Ladice",1,1,100.00,639,387,60.56,387,100.00,380,98.19
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500461,"Lovce",1,1,100.00,577,418,72.44,417,99.76,416,99.52
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500500,"Machulince",1,1,100.00,892,653,73.20,653,100.00,650,99.54
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",555924,"Malé Vozokany",1,1,100.00,280,192,68.57,192,100.00,188,97.91
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500542,"Mankovce",1,1,100.00,408,299,73.28,298,99.66,298,99.66
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500551,"Martin nad Žitavou",1,1,100.00,470,323,68.72,323,100.00,319,98.76
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500585,"Nemčiňany",1,1,100.00,541,361,66.72,361,100.00,360,99.72
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500593,"Neverice",1,1,100.00,553,382,69.07,382,100.00,380,99.47
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500607,"Nevidzany",1,1,100.00,484,346,71.48,346,100.00,344,99.42
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500658,"Obyce",1,1,100.00,1224,850,69.44,850,100.00,842,99.05
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500721,"Skýcov",1,1,100.00,776,549,70.74,549,100.00,543,98.90
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500747,"Sľažany",1,1,100.00,1382,1013,73.29,1013,100.00,989,97.63
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500755,"Slepčany",1,1,100.00,679,491,72.31,491,100.00,491,100.00
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",517305,"Tekovské Nemce",1,1,100.00,860,562,65.34,562,100.00,562,100.00
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500810,"Tesárske Mlyňany",2,2,100.00,1390,928,66.76,928,100.00,926,99.78
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500828,"Topoľčianky",2,2,100.00,2169,1533,70.67,1533,100.00,1524,99.41
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500836,"Velčice",1,1,100.00,691,484,70.04,484,100.00,480,99.17
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",555932,"Veľké Vozokany",1,1,100.00,342,259,75.73,259,100.00,259,100.00
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500909,"Vieska nad Žitavou",1,1,100.00,359,255,71.03,255,100.00,253,99.21
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500925,"Volkovce",1,1,100.00,832,542,65.14,541,99.81,540,99.63
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500968,"Zlaté Moravce",11,11,100.00,9687,6071,62.67,6071,100.00,6052,99.68
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500976,"Zlatno",1,1,100.00,182,134,73.62,134,100.00,134,100.00
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",500984,"Žikava",1,1,100.00,432,297,68.75,297,100.00,297,100.00
4,"Nitriansky kraj",403,"Nitra",407,"Zlaté Moravce",582816,"Žitavany",2,2,100.00,1536,1053,68.55,1053,100.00,1045,99.24
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503029,"Andovce",1,1,100.00,1408,856,60.79,855,99.88,849,99.18
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503037,"Bajtava",1,1,100.00,303,121,39.93,121,100.00,121,100.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503045,"Bánov",2,2,100.00,2898,1912,65.97,1912,100.00,1902,99.47
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503053,"Bardoňovo",1,1,100.00,592,318,53.71,318,100.00,311,97.79
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503061,"Belá",1,1,100.00,293,144,49.14,144,100.00,144,100.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503070,"Bešeňov",1,1,100.00,1323,563,42.55,563,100.00,557,98.93
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503088,"Bíňa",1,1,100.00,1178,425,36.07,425,100.00,422,99.29
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503096,"Branovo",1,1,100.00,489,331,67.68,331,100.00,328,99.09
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503100,"Bruty",1,1,100.00,486,158,32.51,158,100.00,157,99.36
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503118,"Čechy",1,1,100.00,261,175,67.04,175,100.00,175,100.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503126,"Černík",1,1,100.00,845,628,74.31,626,99.68,625,99.52
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503134,"Dedinka",1,1,100.00,554,366,66.06,366,100.00,365,99.72
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503151,"Dolný Ohaj",2,2,100.00,1252,868,69.32,868,100.00,867,99.88
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503169,"Dubník",2,2,100.00,1233,504,40.87,504,100.00,499,99.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503177,"Dvory nad Žitavou",4,4,100.00,4021,1813,45.08,1813,100.00,1793,98.89
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503185,"Gbelce",2,2,100.00,1747,729,41.72,729,100.00,724,99.31
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503193,"Hul",1,1,100.00,1012,690,68.18,689,99.85,687,99.56
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503207,"Chľaba",1,1,100.00,595,244,41.00,244,100.00,242,99.18
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503215,"Jasová",1,1,100.00,943,599,63.52,599,100.00,597,99.66
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503223,"Jatov",1,1,100.00,622,412,66.23,412,100.00,408,99.02
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503231,"Kamenica nad Hronom",1,1,100.00,1037,364,35.10,364,100.00,356,97.80
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503240,"Kamenín",1,1,100.00,1213,439,36.19,439,100.00,436,99.31
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503258,"Kamenný Most",1,1,100.00,870,357,41.03,357,100.00,356,99.71
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503266,"Kmeťovo",1,1,100.00,694,526,75.79,526,100.00,523,99.42
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503274,"Kolta",1,1,100.00,1071,696,64.98,696,100.00,687,98.70
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503282,"Komjatice",3,3,100.00,3376,2155,63.83,2154,99.95,2147,99.62
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503291,"Komoča",1,1,100.00,791,333,42.09,333,100.00,329,98.79
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503312,"Leľa",1,1,100.00,295,153,51.86,153,100.00,153,100.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503321,"Lipová",2,2,100.00,1291,844,65.37,844,100.00,841,99.64
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503339,"Ľubá",1,1,100.00,339,130,38.34,130,100.00,127,97.69
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503347,"Malá nad Hronom",1,1,100.00,314,128,40.76,128,100.00,128,100.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503355,"Malé Kosihy",1,1,100.00,281,83,29.53,83,100.00,83,100.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503363,"Maňa",3,3,100.00,1636,1003,61.30,1003,100.00,999,99.60
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503371,"Michal nad Žitavou",1,1,100.00,588,462,78.57,462,100.00,461,99.78
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503398,"Mojzesovo",1,1,100.00,1070,701,65.51,701,100.00,699,99.71
